video_id,title,description,tags,channel,query_used,label,trust_level
bmPFZxAdl7A,"How to Floss Your Teeth - Life Skills for Kindergarten, First, and Second Grade!","Let's learn how to floss our teeth! In this life skills lesson for kindergarten through 2nd grade, students will learn how to floss their teeth properly and what can happen if they don't. This lesson is from Miacademy's K-2 Life Skills course. Check out our playlists for more kindergarten, first-, and second-grade life skills lessons!

We hope you are enjoying our large selection of engaging core & elective K-12 learning videos. New videos are added all the time - make sure you come back often t",{708779214},Miacademy & MiaPrep Learning Channel,handpicked_neutral,Neutral,handpicked
f1fwb2FMua8,This is the way eat and drink! Sleepy Baby #shortcartoon #shorts #cartoonshorts #kidssong #kids,This is the way eat and drink! Sleepy Baby #shortcartoon #shorts #cartoonshorts #kidssong #kids Subscribe for more nursery ...,,Baby Berry Nursery Rhymes Kids Songs,kids fast cartoon compilation,Overstimulating,auto_labeled
Y95N_yQuiaY,"Let's start the day with positivity, good morning! 🤍 #dayinmylife #morningroutine #minivlog #vlog",,,Vyvian 🤍,handpicked_neutral,Neutral,handpicked
ZmpTRVm7P0I,Fast facts: What we know about Stonehenge | Smithsonian Channel #Shorts,"Paramount+ is here! Stream all your favorite shows now on Paramount+. Try it FREE at https://bit.ly/3qyOeOf

Subscribe to The Smithsonian Channel: https://bit.ly/2FE6OSh
Twitter: https://bit.ly/33lH712
Instagram: https://bit.ly/3iw9Iay
Facebook: https://bit.ly/3kkVOZp",,Smithsonian Channel,handpicked_educational,Educational,handpicked
pqllk2CBC-s,Mom and son do back to school morning routine #shorts,,,The Trench Family,handpicked_neutral,Neutral,handpicked
l2XuJAni8uo,Ultimate Spiderman Play-Doh Surprise Eggs Opening Fun With Ckn Toys,"Hi guys, today we are opening these cool Marvel Ultimate Spiderman Play-Doh surprise eggs filled with Ultimate Spiderman toys.",,CKN,surprise eggs unboxing kids,Overstimulating,auto_labeled
9dMFxnpEkKc,Newton&#39;s Apple - Science Short,"MORE EXPERIMENTS: https://stevespangler.com/experiments/ Are you a teacher? Check out our 5E science lessons, escape ...",,Sick Science!,kids science experiments,Educational,manually_labeled
T8jU3J_xyw8,10 Ways to Jump Into a Pool!,10 fun ways you can jump into a pool!,,Colin Amazing,handpicked_overstimulating,Overstimulating,handpicked
RjLLNUY5B8U,🦷🪥 Brush Your Teeth! #kidssong,Welcome to J House - an imperfect family working together towards a happy home filled with love and meaningful connections.,,J House jr.,kids educational videos,Educational,auto_labeled
2Ll46ZlwaSw,"ZEBRA VIDEOS FOR KIDS - Facts about Zebras for Children, Preschoolers and Kindergarten","Zebra videos for kids: Here is an educational video about zebras for children. Our video will help preschoolers and children in kindergarten interesting zebra facts. Subscribe to Kiddopedia channel for more videos: →  https://goo.gl/O1jdcO
We also included various high-quality zebra videos, so that you can learn all about zebras. 

Zebras are one of the most popular African animals for kids. Over 30 interesting zebra facts and information that are presented in this video will make your children ",zebra videos for kids zebras for kids zebras for babies zebras for kindergarten zebras for children zebras animals for children zebra videos for children zebra facts for kindergarten zebra facts for preschoolers zebra facts and information zebra facts for children learn about zebras zebra videos hd zebra videos kids wild animals kiddopedia animal facts african animals animals for kids zebra facts zebra zebras all about zebras for kids zebra for kids,Kiddopedia,handpicked_neutral,Neutral,handpicked
6HLh-QCwRbk,@Numberblocks- The Big Numbers: Twelve | Learn to Count,"As seen on CBeebies! Watch Numberblocks full episodes on BBC iPlayer: https://bbc.in/2ZHvNtl 
Subscribe for more Numberblocks: https://goo.gl/rF32S8
Visit the Numberblocks on;
Twitter: @numberblocks
Facebook: facebook.com/numberblocks/
Instagram: @numberblocks

We are the Numberblocks! Little blocks with big ideas, having a ton of number fun. Learn how to add, subtract and count the fun and educational way! In this educational CBeebies cartoon for kids, children can learn how to count with basic",number blocks numberblocks numberblocks full episodes numberblocks episodes cbeebies learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums alphablocks numbers for kids count to ten count to five,Numberblocks,handpicked_educational,Educational,handpicked
yoFoByCT-hI,Fast And Fearless + More Animated Cartoon videos for Toddlers by Road Rangers,Hi Kids! Let's ride with The Road Rangers in their fleet of superhero trucks and animated vehicles as they get into tricky situations ...,,Road Rangers - Cartoon Kids Videos & Stories,kids fast cartoon compilation,Overstimulating,auto_labeled
4hFZgN2Jl4o,NO ADS | Twinkle Twinkle Little Star! | Calming Sensory Animation | Baby Songs – Fall Asleep 🌙✨,Put your baby to sleep stress-free with our selection of hand-picked bedtime music. Sweet Dreams. ✨ Subscribe for New ...,,Baby Sensory – Calming Bedtime Songs for Babies,baby sensory videos,Neutral,manually_labeled
yPqRqjM8MOQ,Weather | Science for Kids,"#weather 

Hey kids!

In today's video, we will be learning about Weather.

Did you know that there are different elements that combine to create weather?

If you want to know more about weather, come on in and join us in todays lesson.",weather science science for kids kid science earth science education,Little School,handpicked_neutral,Neutral,handpicked
lsIy4mhFmYs,The Most Heartwarming Moment - Toddler’s Reaction Will Make You Smile ❤️ #shorts,"Check out this precious moment as a little girl gets super excited seeing her dad come home from work in his police car, and the moment she sees him, her face lights up with pure joy as she eagerly waits at the door to give him a hug! Don't miss out on this wholesome and adorable video that will melt your heart. Check out this beautiful father-daughter moment caught on camera! (emmchastain TT)",Wholesome Police Cops Cop Law enforcement YouTube Shorts Cute Precious Cuteness Smile Family Work Home Home is where the heart is Reaction,Cop Humor,handpicked_neutral,Neutral,handpicked
8I1fFaXhbF4,I Survived 100 Days on a Deserted Island in Minecraft Hardcore,"I Survived 100 Days on a Deserted Island in Minecraft Hardcore

I survived 100 days on an island with only one tree, and managed to transform my small island into a tropical oasis.

Follow my socials:
➽ Twitter - @halvetone https://twitter.com/halvetone
➽ Twitch - @halvetone https://www.twitch.tv/halvetone
➽ Tiktok - @halvetone https://www.tiktok.com/@halvetone?lan...
➽ Instagram - @halvetone https://www.instagram.com/halvetone/

I survived 100 days on a deserted island in 1.21 minecraft hardcor",I Survived 100 Days on a Deserted Island in Minecraft Hardcore 100 days i survived minecraft 100 days minecraft hardcore minecraft hardcore challenge 100 days hardcore minecraft 100 days deserted island 100 days minecraft deserted island surviving 100 days minecraft hardcore 100 days minecraft hardcore series i survived 100 days minecraft here's what happened i survived 100 days minecraft 100 days challenge 100 days minecraft challenge minecraft minecraft fun,halvetone,handpicked_overstimulating,Overstimulating,handpicked
lOPDr8C4z_A,THE PERFECT LOOP DOES NOT EXI— 🌀 @thelovelyhorrorshow #asmr #satisfying #shorts  #animation #cgi,,,David Beck,handpicked_overstimulating,Overstimulating,handpicked
x9_Qi_EMW8s,"Creepy Zombie Animals | Pinkfong, Did You Know That? | Pinkfong Official","Spooky zombie animals never die?! 😱

You're watching ""Creepy Zombie Animals | Pinkfong, Did You Know That?"", an educational and interactive series prepared to you by Pinkfong!

Subscribe Pinkfong Baby Shark Official YouTube channel NOW: https://www.youtube.com/@Pinkfong?sub_confirmation=1

🎥 NEW videos EVERY WEEK:
https://www.youtube.com/playlist?list=PLQiKLJnked47CjZv_84RL77ebulATg9F7

📺 Perfect for TV Time! | 60+ Minute Favorites :
https://www.youtube.com/playlist?list=PLQiKLJnked47sk9a9AJGCFB",babies baby baby shark baby shark challenge baby shark dance baby shark for kids baby shark remix baby shark song cartoon cartoon carttoon collaboration dance for kids family fun song kids kids animation kids education kids shorts kids video kpop kpop remix nursery rhymes pinkfong play baby shark shark song shorts for kids songs songs for children songs for kids toddlers videos videos for kids,Baby Shark - Pinkfong Kids’ Songs & Stories,handpicked_overstimulating,Overstimulating,handpicked
NjiC0MmJRCQ,"Baby Shark + More | Baby Shark Doo Doo, Park Song, ABC Song & More | 33 Min | ChuChu TV","🌈 Help us hit 100M! Subscribe now - https://www.youtube.com/ChuChuTV?sub_confirmation=1

Is your little one obsessed with Baby Shark? This mega compilation brings together every Baby Shark song from ChuChu TV in one place — the original Baby Shark, the Good Habits version, the Park Song, the ABC Song, the Numbers Song, and more.

Beyond the catchy ""doo doo doo"" hook, these videos are thoughtfully designed to weave in early learning — your child will pick up number recognition, ABC letters, conce",Baby Shark Park Song ABC Song baby songs and dance children songs baby songs nursery rhymes baby nursery rhymes for babies baby songs a b c d songs for babies baby songs nursery rhymes nursery rhymes bingo videos for babies sing-along kid songs babies songs Nursery Rhymes baby songs sleep sing-along songs baby songs lyrics nursery rhymes playlist for children kids song baby songs new chuchu tv chuchu tv songs,ChuChu TV Nursery Rhymes & Kids Songs,handpicked_overstimulating,Overstimulating,handpicked
KbnJpszA53U,Ok Red! Time to take you out for a drive... #shorts | Car songs for children - HeyKids,"Check out our new song, I'M A CAR ▷ https://www.youtube.com/watch?v=4dmjNjHpMoI (  ) Subscribe now ...",,HeyKids - Nursery Rhymes,kids fast cartoon compilation,Overstimulating,auto_labeled
cc60H1BuJ9k,My first solo concert in May 14 is coming #likenastya,"Hi, I'm Nastya, and I'm so excited to see you at my first solo concert in USA! It will be an unforgettable, the best children's show in the world, where I will sing for you with my friends and favorite characters. There will be gifts and surprises, as well as a chance to meet me in person and take unforgettable photos. See you on May 14th in Fort Lauderdale!
Tickets can be purchased here: https://www.ticketmaster.com/like-nastya-ft-lauderdale-florida-05-14-2026/event/0D006428A2BC5065",solo concert performance like nastya Like Nastya live Like Nastya song Like Nastya show Like Nastya tickets meet and greet nastya meet and greet singer,Like Nastya,handpicked_overstimulating,Overstimulating,handpicked
QweyFFeqTgA,Weather Words in English | How's the Weather?,"How's the weather today? In this video we look at all of the words we use to describe the different types of weather. Repeat the weather word, watch a short video, and then answer the How's the weather question to practice your sentences.  How many different types of weather can you find?",ABC English EFL ESL Kids Learning Educational Letters Phonics Alphabet Fun Language learning Letter B English words English vocabulary Childrens words Letter E the weather weather sunny windy raining green screen snowing foggy special effects kindergarten early years pre-school reception year 1 유치원 어린이 영어 stormy hot cold,Rocket Booster Kids,handpicked_neutral,Neutral,handpicked
sn6GLgaTY0M,The weather for kids | Learn vocabulary in English | New vocabulary for kids,"Educational video for kids to learn what the weather is like: when there's sun, it's sunny; when there are many clouds in the sky, it's cloudy; when raindrops fall down, it's raining; when we hear thunder and see lightning in the clouds, there's a storm, and when it's cold and snowflakes fall to the ground, it's snowy; when trees move a lot, it's windy. What's your favorite weather? This video is part of a larger collection of English vocabulary videos for kids, aiming at helping them learn new ",Youtube Kids Smile and Learn videos for kids preschool education vocabulary in English vocabulary for kids learn English study English the weather clothing items natura science learning videos meteorological phenomena meteorology for kids sunny cloudy storm stormy snow snowy windy wind preschool edcation vocabulary vocabulary videos,Smile and Learn - English,handpicked_neutral,Neutral,handpicked
gVJrAVfDGDM,Morning Routine 😒🌅 #filmmaking #popular,,,Andy To,handpicked_neutral,Neutral,handpicked
KcIw8ShfMkM,Surprising Magic Ball Color Learning,Roma throws a ball of thread to mom and her t-shirt magically changes to the same color. A surprising and fun way to learn colors!,,✿ Kids Diana Show,handpicked_overstimulating,Overstimulating,handpicked
Mhtnp5G7YO8,Preschool Learning activities for 3 year olds at home | Learn ABC Phonics Shapes Numbers Colors 🌈,preschoollearning #kidslearning #toddlerlearning Preschool Learning activities for 3 year olds at home | Learn ABC Phonics ...,,The Soft Roots,kids educational videos,Educational,auto_labeled
6ZW2ckXHTjE,If an Asteroid Hit Earth | International Asteroid Day 2024 #astroid #meteorshower #drbinocsshow,"What If An Asteroid Hit The Earth? | Asteroid Attack | Giant Asteroids | Dinosaurs | Extinction Of Dinosaurs | Asteroid Killed Dinosaurs | Asteroid Belt | Asteroids | Asteroid Attack On Earth | Gravitational Force | Meteorites | Meteor Shower | Earth | Universe | Jupiter | Evolution | Life On Earth | Space Facts | Solar System | Astronomy | Space Video For Kids | Science For Kids | Science Videos | Video For Kids | Dr Binocs Show | Peekaboo Kidz 

Hey kids, in this video, Dr Binocs will explain ",what if an asteroid hit earth earth asteroid asteroid belt jupiter asteroid attack solar system space videos space videos for kids what if dr binocs peekaboo kidz gravitational force gravitation astronomy meteorite planets solar system video gravity solar system for kids what if dr binocs dr binocs what if the dr binocs show dinosaurs science videos dr binocs show stars space video for kids nasa astronomy for kids asteroid day international asteroid day,Peekaboo Kidz,handpicked_educational,Educational,handpicked
MX_r0KsMpho,Spaceships Powered by Nukes,"What if we powered a spaceship with nuclear bombs? Great Question! Project Orion proposed detonating thousands of nukes behind a spacecraft to push it across the solar system.

#kurzgesagt
#inanutshell #kurzgesagt_inanutshell #learnwithshorts #science #projectorion #nukes #spaceship #rocketfuel 

Sources & further reading: 
https://sites.google.com/view/kgs-tiktok-sources

Follow us for more sciencey content! 🦆

OUR CHANNELS
▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀
German:        https://kgs.link/youtubeDE
Sp",kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs,Kurzgesagt – In a Nutshell,handpicked_educational,Educational,handpicked
wxymlNFCWH4,Opening the Rhinoceros Surprise Egg #Shorts #ChuChuTV #SurpriseEggs #ChuChuTVSurprise #Animals,Help us hit 100M! Subscribe now - https://www.youtube.com/ChuChuTV?sub_confirmation=1 Get the cute Baby Taku's Toy Bestie ...,,ChuChu TV Nursery Rhymes & Kids Songs,surprise eggs unboxing kids,Overstimulating,manually_labeled
D1qV5PsDoQw,How's The Weather? | Songs for Preschool Learning | Noodle & Pals,"Get the Super Simple App! ► http://bit.ly/TheSuperSimpleApp 
How's the weather today? Is it sunny? Rainy? Cloudy? Snowy? 🌞 ☔️ ☁️ ❄️ Look outside with Noodle & Pals and talk about the weather you see!

PARENTS AND TEACHERS: Thank you so much for watching Super Simple Songs with your families and/or students. Here are some other places to find great Super Simple content:

► SUPER SIMPLE APP -- http://bit.ly/TheSuperSimpleApp Be the first to watch new Super Simple videos in the Super Simple App! Ad",noodle pals kids songs songs for kids kindergarten educational songs for kids kindergarten songs preschool preschool songs english songs for kids kids music homeschool daycare song preschool song daycare classroom super simple youtube kids circle time storybooks parents fun for kids for kids super simple learning children's music songs for school classroom songs english fun learning activities english language kids activities teaching weather,Noodle & Pals,handpicked_neutral,Neutral,handpicked
_YAywcg8Z2Y,NO ADS | Twinkle Twinkle Little Star! | Calming Sensory Animation | Baby Songs – Fall Asleep 🌙✨,Put your baby to sleep stress-free with our selection of hand-picked bedtime music. Sweet Dreams. ✨ Subscribe for New ...,,Baby Sensory – Calming Bedtime Songs for Babies,baby sensory videos,Neutral,manually_labeled
daF8jQ6os7I,Fast And Fearless | Road Rangers | Car Cartoons For Kids,Apples & Bananas Kids Game Learning App is now LIVE on App Store! DOWNLOAD NOW ...,,Kids Channel - Cartoon Videos for Kids,kids fast cartoon compilation,Overstimulating,auto_labeled
MdNhnsk1IX0,The most crystal-clear water to experience!,"Anything for nature lovers, this crystal clear water mountain lake truly reflects beautiful nature.",nature lover clear water lake nature scenery mountain lake,ML Travel Adventures,handpicked_neutral,Neutral,handpicked
nphA0dd2YUM,I want to be a vampire 🦇 Drew Pendous | Cool School Halloween Cartoons #shorts,"I want to be a vampire 🎃 Drew Pendous - Cool School Cartoons #youtubeshortsforkids 

#coolschool #drewpendous #kidscartoons #cartoonsforkids #kidsshow #youtubeshorts #shortsfeed #scary #coolschoolcartoons #ghosts #happyhalloween",cool school kids videos kids cartoon videos for kids youtube kids Kindergarten kids shows #youtubeshorts #shortvideo #shorts cool school cartoons cartoons for kids childrens cartoons super drew drew pendous super drew youtube shorts shorts for kids #shortsfeed stupendous drew pendous kid superhero scary not scary scary costumes early halloween spooky story ghosts happy halloween halloween youtube shorts vampire i want to be a vampire,Cool School,handpicked_educational,Educational,handpicked
KI2xvN5uAio,6:00AM Stanford University Morning Routine 💫 #college #vlog #studywithme #productivity #studytips,,,Mia Yilin,handpicked_neutral,Neutral,handpicked
r8eonebjOoU,Happy New Year 2026 + If You're Happy and You Know IT - Kids Songs and Nursery Rhymes - LooLoo Kids,"📢Listen on SPOTIFY - http://listento.loolookids.com/bestofloolookids  ​📢𝐃𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐨𝐮𝐫 𝐦𝐮𝐬𝐢𝐜 𝐚𝐩𝐩: http://onelink.to/looloo

Welcome the New Year 2026 with joyful kids songs and nursery rhymes from LooLoo Kids! 🎉
Sing, clap, stomp, and dance along to “If You’re Happy and You Know It”, one of the most popular children’s songs, now in a colorful, festive New Year celebration made especially for babies, toddlers, and preschoolers.

This fun and educational kids video is perfect for:
👶 Babies and toddl",kids songs nursery rhymes if you're happy and you know it happy new year 2026 new year songs for kids kids new year song baby songs songs for kids children songs toddler songs preschool songs kids videos videos for kids sing along songs for kids kids music children's music nursery rhymes for babies baby music kids entertainment family friendly videos new year celebration kids loo loo kids looloo kids songs kids dance songs happy songs for kids,LooLoo Kids - Nursery Rhymes and Children's Songs,handpicked_overstimulating,Overstimulating,handpicked
Bg9qw4GbGfk,PJ Masks Full Episodes | PJ Seeker | 1 Hour | Cartoons for Kids | Animation for Kids,Brand NEW Episodes only on Disney Junior ▻Subscribe for more PJ Masks videos: http://bit.ly/2gsj5gv PJ Masks Power Heroes ...,,PJ Masks Official,children cartoon episodes,Neutral,auto_labeled
Ow62dXcu5uw,(NEW) Fast Ride with Bekky | Where&#39;s Chicky? | Cartoon Collection in English for Kids | New episodes,Subscribe and discover new videos every week → http://bit.ly/ChickyEN Welcome to Chicky's official YouTube channel! #Chicky ...,,Where's Chicky? - Cartoon in English,kids fast cartoon compilation,Overstimulating,auto_labeled
W55-QiHCYGA,"Biology | ""What's In Our Digestive System?"" Explained | Human Body | Science for Kids","Do you know what happens to food after we eat it? In this video, you will learn about the four food processing steps, the digestive system and all the different organs that process the food we eat!

Want more? Subscribe to Big Bang STEM Prodigy System to enjoy: 
🧪 Science experiment kits delivered to your door monthly 
🔬 Gamified learning APP with thousands of animated science videos and games
 ✏️ Educational workbooks that improve Math, Science & literacy skills
 Start Now:  https://wa.me/85285",,Big Bang Academy Kids,handpicked_neutral,Neutral,handpicked
v3XTyAS6KBc,Let's Spell with Y! 🟡 | Learn to Read and Spell for Kids | Alphablocks,"Learn some words using the letter Y in Alphaland with a very special letter - Alphablock Y!

#alphablocks #spellingforkids #readingforkids #phoneticsforkids #phonics #phonetics #awesomealphabet #alphabet #compilation #y

Subscribe for more Alphablocks Content: https://www.youtube.com/c/officialalphablocks?sub_confirmation=1

Official website;
https://www.learningblocks.tv/alphablocks/home

For more, download the official Alphablocks apps;
https://www.learningblocks.tv/alphablocks/apps
AB World -",alphablocks alpha blocks learn to read learn to spell phonics for kids cartoons for kids kids cartoons letter sounds alphabet learn english reading kids learning videos learn the alphabet writing for preschool writing for kindergarten spelling for preschool spelling for kindergarten reading for preschool reading for kindergarten a to z abcde abcdefghijklmnopqrstuvwxyz,Alphablocks,handpicked_educational,Educational,handpicked
l8Ptyg4CIkI,The Pigeon Explains How to Clean Your Room | Video for Kids | Mo Willems Workshop,"Join the Pigeon in The Pigeon Explains as we learn how to clean a bedroom with Blaze on the Mo Willems Workshop Channel!

SUBSCRIBE! 
https://bit.ly/SubscribeToMWW

Check out more videos from the Mo Willems Workshop!
🌎 Knuffle Bunny Across America 🌎 Mo Willems Workshop
https://www.youtube.com/watch?v=LnCgYLcQsVo&list=PLA_20NElQGrCLW8Jny7wNhQ3KRpGVTiCI


⭐ Mo Willems and The Storytime All-Stars! ⭐ Mo Willems Workshop
https://www.youtube.com/watch?v=2O5xsK8XfIA&list=PLA_20NElQGrBYN3MMZweaiZieehUE4",mo willems mo willems workshop kids videos learn abcs reading don't let the pigeon drive the bus videos for kids The Pigeon Explains How to Clean Your Room the mo willems workshop the pigeon the pigeon explains pigeon explains how to clean your room back to school clean room cleaning room cleaning good hygiene kids video,Hidden Pigeon Channel,handpicked_neutral,Neutral,handpicked
AjZBZFuos8Q,THE WISE CHILD : Learning Lesson for Kids | Tia & Tofu | English Stories | Bedtime Stories for Kids,"Kids Hut family presents ""THE WISE CHILD : Learning Lesson for Kids | Tia & Tofu | English Stories | Bedtime Stories for Kids  "" by KIDS HUT.

#kidslearning #bedtimestories #englishkidsvideos #moralstories #learninglessons  #newkidsvideos 

-------------------------------------
NEW UPLOADS COLLECTION ► http://bit.ly/1TTDl6r
-------------------------------------
✿ Voice Credit: Tulsi Kumar
✿ Script Credit: Sumra Khan

--------------------------------------


★ SUBSCRIBE us on YOUTUBE: http://bit.",kids story bedtime stories for kids kids hut stories bedtime stories kids story in english story for kids in english tia and tofu,T-Series Kids Hut,handpicked_neutral,Neutral,handpicked
qXcMNBQnQMM,CoComelon Songs For Kids + More Nursery Rhymes & Kids Songs - CoComelon,"Join JJ and Mommy on their playtime at the playground! In this educational nursery rhyme compilation, you will find some of the most popular CoComelon songs, such as 'Bath Song', 'Car Wash Song', and 'Sharing Song'. 

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1   
A new compilation video, including one of our most popular song, 'Yes Yes Playground Song'

00:08 Yes Yes Playground Song
03:54 Bath Song
06:30 Car Wash Song
08:51 Wheels on the Bus (Play",cocomelon abckidtv nursery rhymes children songs baby songs kid songs sing-along sing-along songs kids videos kids animation kids entertainment kids education preschool kindergarten toddler JJ,Cocomelon - Nursery Rhymes,handpicked_overstimulating,Overstimulating,handpicked
-Qnpno29lmE,Bluey Easter eggs ASMR Satisfying unboxing toys Disney Junior,https://www.youtube.com/watch?v=jv1jaRWRhnM ✓ https://youtu.be/fUWbBFtCjqM ➡️ ASMR Barbie COLOR REVEAL DOLLS ...,,Unboxing Xtra,surprise eggs unboxing kids,Overstimulating,auto_labeled
_MVzXKfr6e8,Count to 20 and Workout | Fun Counting Song for Kids | Count by 1's to 20 | Jack Hartmann,"Jack Hartmann's Count to 20 and Workout will have you counting to 20 as you engage your body and brain and workout as you count. Do a new set of exercises for each time you count from 1 to 20.  Count along with Jack and have fun exercising your body and brain while counting to 20.


LYRICS:

Count to 20 and Workout
Let's Dance, Sing and Count   


I love to count, I love to count
Count to 20 and workout
Build up my brain and my body, too
Count to 20 have fun and move

Twist your body side to sid",count to 20 count by 1s count by 1s to 20 count to 20 by 1s counting song counting for kids counting song for kindergarten counting song for first grade counting to 20 by 1s counting by 1s to 20 count to 20 for kids count to 20 for kindergarten count to 20 for first grade kindergarten counting song count to 20 and workout count and exercise exercise song for kids exercise song for kindergarten jack hartmann math song for kids count to 20 jack hartmann,Jack Hartmann Kids Music Channel,handpicked_educational,Educational,handpicked
jKi2SvWOCXc,The Bear and the Bee - US English accent (TheFableCottage.com),"Our version of the Aesop tale, retold by TheFableCottage.com: Mr. Bear is hungry for honey. Unfortunately he has no talent for ...",,The Fable Cottage,animated stories for kids,Neutral,manually_labeled
HrVgtIYDpis,"Baby Learning with Miss Katie! Infant Videos - Learn First Words, Signs &amp; Gestures + Nursery Rhymes","Learn first words, signs, gestures and milestones with Miss Katie in this infant video for babies. Baby shows like Miss Katie's Class ...",,Miss Katie's Class- Toddler Learning Videos,baby sensory videos,Neutral,manually_labeled
50HbumBoe1Q,Toddler Learning Video With Lucas &amp; Friends | Fun Educational Video for Toddlers To Learn New Words,"Help your toddler learn new words, join Lucas and Ruby from Lucas & Friends as they teach new words while making your toddler ...",,Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational,manually_labeled
nPxUSFI8oAU,Let’s Share Together 🎁😊 | Lalafun Nursery Rhymes &amp; Kids Songs,Let's Share Together | Lalafun Nursery Rhymes & Kids Songs Join us on a cosmic adventure with Funny Lala Discover a ...,,Funny Lala - Kindergarten Collection,kids educational videos,Educational,auto_labeled
nYWyWl6ZRrg,TOP 10 DIY Science Experiment for kids to do at home with Ryan&#39;s World!,TOP 10 DIY Science Experiment for kids to do at home with Ryan's World! Fun at home science video to do together with the ...,,Ryan's World,kids science experiments,Educational,auto_labeled
9GFEjNL0XXw,What Shape Is It? Song | Learn 8 Shapes with Lyrics | Learn English Kids,"It's a circle! In this fun song learn 8 basic shapes, and question and answer phrases. Download an mp3 of this song and free flashcards here: http://www.dreamenglish.com/whatshape

Sing one time slow to learn, and faster to improve! This song was tested and improved upon in a classroom. 

Lyrics:
What shape is it?  What shape is it? 
It's a circle. It's a circle.
repeat with triangle, square, heart, star, rectangle, oval, diamond

Original Song written and recorded by Matt. Copyright 2015",kids songs kids music esl efl classroom preschool kindergarten School Lesson 子供のための英語を学ぶ apprendre l'anglais pour les enfants выучить английский язык для детей aprender Inglés para niños basic shapes educational videos for children with autism children's songs for learning,Dream English Kids,handpicked_educational,Educational,handpicked
AYUhUZlT-Hg,Surprise Eggs Kids Songs | Hokie Pokie Kids Videos,nurseryrhymes #kidssong #surpriseeggs Dive into the world of fun with our 'Surprise Egg Kids Song'! Join the excitement as ...,,Hokie Pokie,surprise eggs unboxing kids,Overstimulating,auto_labeled
B1NIOfxYmz4,Lessons from Singapore's Otters #shorts #tedx,#shorts #tedx #ted #nature #wildlife #otters #singapore,TEDx TEDx talks TEDx talk TED talk TED talks TED otters singapore wildlife nature shorts,TEDx Talks,handpicked_educational,Educational,handpicked
2tqC6jrvXUo,Five Little Speckled Frogs + More Nursery Rhymes &amp; Kids Songs- ABCs and 123s | Learn with @CoComelon,Subscribe to CoComelon - Nursery Rhymes for New Videos Every Week!,,Toddler Learning Songs & Cartoons,nursery rhymes for toddlers,Neutral,auto_labeled
9ugeJzpj8qE,Adam and Oliver Play Cafe,"Adam and Oliver play cafe and restaurant games.
They cook breakfast, serve customers, and make their own cafe at home.

00:00 Adam works at a drive-thru cafe
04:58 Oliver learns to cook breakfast
10:10 Kids visit a monster cafe
17:42 Secret cafe in the room

https://www.instagram.com/kidsdianashow/

https://www.facebook.com/KidsDianaShowOfficial/",diana and roma cartoon roma and diana diana y roma diana roma diana roma oliver diana and roma english kids diana show kids play cafe pretend play cafe drive thru play kids pretend cooking kids cafe play for kids role play kids secret cafe kids funny kids stories kids imagination play family friendly video kids compilation youtube kids preschool kids kids videos,✿ Kids Diana Show,handpicked_overstimulating,Overstimulating,handpicked
iXwHptATrjY,the most beautiful sunset ever🌄,credit https://www.instagram.com/reel/Cf6wvMRgcYI/?igshid=YmMyMTA2M2Y=,shorts viral shorts shorts viral reels reels instagram travel travel insta reels reels of instagram travel travel sunset tiktok tiktok travel sunsets sunsets travel insta sunsets travel insta tiktok,luxurylocations,handpicked_neutral,Neutral,handpicked
eQJmTlx7QeQ,5 Favorite Rhymes in One Song + More Lalafun Nursery Rhymes &amp; Kids Songs,Enjoy five of your favorite Lalafun rhymes in one magical sing-along mix! 🕷️     Lyrics: The wheels on the bus go round and ...,,Lalafun - Nursery Rhymes,nursery rhymes for toddlers,Neutral,auto_labeled
Y-qJ4v2u_a8,What childhood beliefs did you believe in? 👶✨,#nostalgia #life #memories #music #relaxing #relaxingmusic #emotional #childhood #vibes #chill #satisfying #relatable,nostalgia nostalgic memories relatable relatable moments life life memories life is good childhood memories childhood beliefs childhood things we believed as kids emotional music relaxing relaxing music vibes chill dream inspiring cool satisfying viral shorts,Low Volume Thoughts,handpicked_neutral,Neutral,handpicked
